add,date,amount,price,area,type,age,floor.height,subject,pattern,car,use,lon,lat
臺北市信義區吳興街３５０巷１３號五樓,111/06/09,2150,65.5,32.84,公寓(5樓含以下無電梯),38,五層/五層,房地(土地+建物),5房2廳4衛,0,住家用,121.5659568,25.025316
臺北市信義區松仁路３０８巷１１７號五樓,111/06/08,1380,67.7,20.39,公寓(5樓含以下無電梯),37,五層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.5709982,25.0198831
臺北市信義區忠孝東路五段７４３巷３１弄６號二樓,111/06/08,2520,65,38.75,公寓(5樓含以下無電梯),41,二層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.580774,25.0443564
臺北市信義區信義路五段１２１號三樓之２,111/06/07,1368,94.5,14.47,住宅大樓(11層含以上有電梯),13,三層/十九層,房地(土地+建物),1房1廳1衛,0,住家用,121.5736346,25.0336649
臺北市信義區信義路六段７６巷２弄７５號五樓,111/06/07,1562,48.2,32.43,公寓(5樓含以下無電梯),44,五層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.5762879,25.0332317
臺北市信義區松智路３１巷１１號四樓,111/06/07,2600,72.2,36.02,華廈(10層含以下有電梯),24,四層/九層,房地(土地+建物),2房2廳2衛,0,住家用,121.5661472,25.0310919
臺北市信義區忠孝東路四段５５９巷１６弄２６號三樓,111/06/07,3820,94.2,51.21,華廈(10層含以下有電梯),35,三層/六層,房地(土地+建物)+車位,3房2廳2衛,300,住家用,121.5642913,25.0422082
臺北市信義區松智路３３巷３號十一樓,111/06/07,4700,93,50.54,住宅大樓(11層含以上有電梯),24,十一層/十三層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,121.5661092,25.0301576
臺北市信義區永吉路３０巷１１９弄３２號六樓,111/06/07,2760,88.4,31.23,華廈(10層含以下有電梯),38,六層/六層,房地(土地+建物),3房2廳2衛,0,住家用,121.5696561,25.0429649
臺北市信義區信義路五段１２７號六樓,111/06/07,1850,91,20.32,住宅大樓(11層含以上有電梯),15,六層/十九層,房地(土地+建物),1房1廳1衛,0,住家用,121.5740582,25.0339574
臺北市信義區基隆路二段７９巷１之１號,111/06/07,2000,37,54.04,華廈(10層含以下有電梯),30,一層/六層,房地(土地+建物),3房1廳1衛,0,住家用,121.5598438,25.0293053
臺北市信義區光復南路４１９巷１１９號五樓,111/06/05,2345,82.2,28.54,公寓(5樓含以下無電梯),43,五層/五層,房地(土地+建物),3房2廳1衛,0,住家用,121.56002,25.0365479
臺北市信義區吳興街２２０巷１１弄２４號三樓之６,111/06/05,1040,77.8,13.37,華廈(10層含以下有電梯),30,三層/七層,房地(土地+建物),1房1廳1衛,0,住家用,121.5623538,25.0280924
臺北市信義區吳興街６００巷７６弄９９號二樓,111/06/05,1500,53.1,28.23,公寓(5樓含以下無電梯),40,二層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.569945,25.0179944
臺北市信義區松仁路３０８巷１０１號五樓,111/06/05,1568,94.5,17.21,華廈(10層含以下有電梯),8,五層/九層,房地(土地+建物)+車位,2房1廳1衛,150,住家用,121.5705358,25.0207688
臺北市信義區忠孝東路四段５５３巷５２弄１２號三樓,111/06/05,2700,84.7,31.88,公寓(5樓含以下無電梯),42,三層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.5634387,25.0445035
臺北市信義區逸仙路４２巷１號三樓之１,111/06/05,1709,120,14.24,華廈(10層含以下有電梯),26,三層/七層,房地(土地+建物),1房1廳1衛,0,住家用,121.5619186,25.0403067
臺北市信義區吳興街２２０巷１１弄１８號四樓,111/06/04,1818,77.2,23.54,公寓(5樓含以下無電梯),49,"四層,陽臺/四層",房地(土地+建物),4房2廳2衛,0,住家用,121.5624797,25.0279768
臺北市信義區吳興街３５０巷３８號二樓,111/06/04,1780,57.2,31.1,公寓(5樓含以下無電梯),41,二層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.5659815,25.0248245
臺北市信義區永吉路２００巷４１弄１１號,111/06/03,3500,55.6,62.95,華廈(10層含以下有電梯),41,一層/六層,房地(土地+建物),3房2廳2衛,0,住家用,121.5730193,25.0442879
臺北市信義區忠孝東路五段４６９號十二樓,111/06/02,5398,125.3,50.38,住宅大樓(11層含以上有電梯),1,十二層/二十一層,房地(土地+建物)+車位,3房2廳2衛,300,住家用,121.5771271,25.0410335
臺北市信義區基隆路二段７９巷３０弄１號三樓,111/06/02,1938,89.5,21.66,華廈(10層含以下有電梯),13,三層/十層,房地(土地+建物),2房2廳1衛,0,住家用,121.5596456,25.0290018
臺北市信義區信義路五段１０９號七樓,111/06/02,3266,85.3,38.27,住宅大樓(11層含以上有電梯),25,七層/十二層,房地(土地+建物),2房2廳2衛,0,住家用,121.5731167,25.0332738
臺北市信義區莊敬路３３３號五樓之１,111/06/02,1880,90.8,20.71,華廈(10層含以下有電梯),40,五層/七層,房地(土地+建物),2房2廳1衛,0,住家用,121.5640528,25.0280719
