add,date,amount,price,area,type,age,floor.height,subject,pattern,car,use,lon,lat
臺北市大同區迪化街二段２７５巷９號五樓,111/05/23,930,43.5,21.36,公寓(5樓含以下無電梯),43,五層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.5132932,25.0725133
臺北市大同區哈密街５９巷７８弄１號十樓之１,111/05/22,2388,53.8,44.38,住宅大樓(11層含以上有電梯),23,十層/十二層,房地(土地+建物),3房2廳2衛,0,住家用,121.5156251,25.0756939
臺北市大同區重慶北路三段１８０號九樓,111/05/20,4396,66.6,65.98,住宅大樓(11層含以上有電梯),8,九層/十三層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,121.5135482,25.0691378
臺北市大同區迪化街二段１９３號七樓,111/05/18,2650,43,61.63,華廈(10層含以下有電梯),37,七層/七層,房地(土地+建物),3房2廳3衛,0,住家用,121.5113904,25.0694297
臺北市大同區民權西路１０８號三樓之１,111/05/17,1800,23.1,77.89,住宅大樓(11層含以上有電梯),11,三層/十四層,房地(土地+建物)+車位,4房2廳3衛,0,住家用,121.5170959,25.0626808
臺北市大同區大龍街３００巷２號五樓,111/05/17,1023,51.8,19.74,公寓(5樓含以下無電梯),41,五層/五層,房地(土地+建物),2房2廳2衛,0,住家用,121.5155668,25.0717315
臺北市大同區蘭州街１５號二樓,111/05/16,650,19.4,33.52,公寓(5樓含以下無電梯),51,二層/四層,房地(土地+建物),3房1廳1衛,0,住家用,121.5144089,25.0620711
臺北市大同區鄭州路１１９號十一樓之２,111/05/15,3180,75.6,42.07,住宅大樓(11層含以上有電梯),33,十一層/十七層,房地(土地+建物),5房1廳5衛,0,住家用,121.51099,25.0503329
臺北市大同區重慶北路三段２３６巷４９號五樓,111/05/11,1368,53.2,25.73,公寓(5樓含以下無電梯),43,五層/五層,房地(土地+建物),3房2廳1衛,0,住家用,121.5121654,25.0706517
臺北市大同區民生西路３２３號八樓,111/05/10,800,36.8,21.72,住宅大樓(11層含以上有電梯),45,八層/十一層,房地(土地+建物),2房2廳2衛,0,住家用,121.5119,25.0570928
臺北市大同區民生西路２２５號十樓,111/05/10,2618,84.2,31.1,住宅大樓(11層含以上有電梯),4,十層/十二層,房地(土地+建物)+車位,1房2廳1衛,0,住家用,121.515992,25.057194
臺北市大同區民生西路４２３巷２７弄６號四樓,111/05/08,1766,48.9,36.09,公寓(5樓含以下無電梯),37,四層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.5089972,25.0575521
臺北市大同區寧夏路４６號三樓,111/05/05,1368,50,27.36,公寓(5樓含以下無電梯),47,三層/四層,房地(土地+建物),3房2廳2衛,0,住家用,121.515281,25.0564052
臺北市大同區環河北路二段２１３巷１號,111/05/04,2100,56.8,36.99,公寓(5樓含以下無電梯),45,一層/四層,房地(土地+建物),3房2廳2衛,0,住家用,121.5095299,25.0697361
臺北市大同區重慶北路三段２５巷１７弄１號四樓,111/05/04,1130,54.2,20.85,公寓(5樓含以下無電梯),46,四層/四層,房地(土地+建物),3房2廳1衛,0,住家用,121.515045,25.0647374
臺北市大同區民生西路１７１巷３號四樓之３,111/05/03,2560,80.9,36.37,住宅大樓(11層含以上有電梯),17,四層/十四層,房地(土地+建物)+車位,2房2廳2衛,150,住家用,121.517208,25.0574295
臺北市大同區鄭州路１１９號十七樓之１,111/05/01,3760,63.4,59.31,住宅大樓(11層含以上有電梯),33,十七層/十七層,房地(土地+建物)+車位,3房2廳2衛,260,住家用,121.51099,25.0503329
臺北市大同區民權西路１１８巷１５弄５號八樓,111/04/29,1800,40.4,44.51,住宅大樓(11層含以上有電梯),40,八層/十三層,房地(土地+建物),4房2廳2衛,0,住家用,121.5174256,25.0622574
臺北市大同區延平北路三段９８之１號四樓,111/04/27,1780,46.1,38.63,公寓(5樓含以下無電梯),50,四層/五層,房地(土地+建物),4房0廳4衛,0,住家用,121.510908,25.066309
臺北市大同區迪化街二段１８０巷１２號四樓,111/04/25,1400,50.3,27.86,公寓(5樓含以下無電梯),36,四層/五層,房地(土地+建物),3房2廳1衛,0,住家用,121.5096404,25.0674853
臺北市大同區歸綏街１６０巷１號四樓之６,111/04/24,863,64.2,13.45,住宅大樓(11層含以上有電梯),26,四層/十三層,房地(土地+建物),0房1廳1衛,0,住家用,121.5141448,25.0578876
