"地段位置或門牌","交易年月","總價","單價","總面積","型態","屋齡","樓別.樓高","交易標的","建物現況格局","車位總價","主要用途","lon","lat"
"臺北市南港區南港路三段１６巷３弄１１號四樓","111/04/09",1036,62.2,16.67,"公寓(5樓含以下無電梯)",52,"四層/四層","房地(土地+建物)","3房2廳2衛",0,"住家用",121.5920824,25.0548098
"臺北市南港區興中路２８巷１２號十三樓","111/04/08",1500,63.4,23.67,"住宅大樓(11層含以上有電梯)",10,"十三層/二十五層","房地(土地+建物)","1房1廳1衛",0,"住家用",121.6067505,25.0553499
"臺北市南港區港東街９４號六樓之１","111/04/08",2320,82.7,29.55,"華廈(10層含以下有電梯)",15,"六層/七層","房地(土地+建物)+車位","2房2廳1衛",250,"住家用",121.6211908,25.05675
"臺北市南港區研究院路二段１１巷８之１號","111/04/06",2970,44.6,66.55,"公寓(5樓含以下無電梯)",28,"一層,二層,夾層/二層","房地(土地+建物)+車位","6房2廳3衛",0,"住家用",121.6161037,25.0464677
"臺北市南港區福德街３３９巷７弄１４號三樓","111/04/06",472,33.9,13.91,"公寓(5樓含以下無電梯)",45,"三層/四層","房地(土地+建物)","2房1廳1衛",0,"住家用",121.5901099,25.0383025
"臺北市南港區東新街６之２號二樓之１","111/04/05",1465,60.3,24.31,"公寓(5樓含以下無電梯)",43,"二層/五層","房地(土地+建物)","3房2廳1衛",0,"住家用",121.5830353,25.0503956
"臺北市南港區向陽路１６２巷１０３號二樓","111/04/03",5188,81,72.96,"華廈(10層含以下有電梯)",9,"二層/九層","房地(土地+建物)+車位","3房2廳2衛",250,"住家用",121.5972425,25.0569366
"臺北市南港區研究院路二段７０巷４７弄１４號四樓","111/04/03",2028,51.3,39.56,"公寓(5樓含以下無電梯)",38,"四層/五層","房地(土地+建物)","4房2廳2衛",0,"住家用",121.613124,25.0460228
"臺北市南港區同德路３６號十一樓之１","111/04/03",5360,97.9,63.12,"住宅大樓(11層含以上有電梯)",14,"十一層/十四層","房地(土地+建物)+車位","4房2廳2衛",300,"住家用",121.584551,25.0452331
"臺北市南港區園區街６號十三樓之１","111/04/02",4738,65,72.88,"住宅大樓(11層含以上有電梯)",13,"十三層/十四層","房地(土地+建物)+車位","4房2廳2衛",0,"住家用",121.6136701,25.0591474
"臺北市南港區永吉路５４４號三樓","111/04/02",2100,64.1,32.75,"公寓(5樓含以下無電梯)",44,"三層/五層","房地(土地+建物)","4房0廳4衛",0,"住家用",121.581551,25.045139
"臺北市南港區福德街４１３號十二樓","111/04/01",2458,63.7,38.58,"住宅大樓(11層含以上有電梯)",24,"十二層/十四層","房地(土地+建物)","3房2廳1衛",0,"住家用",121.5919264,25.0401209
"臺北市南港區舊莊街一段２６５號二樓之１","111/03/31",1100,53.3,20.65,"華廈(10層含以下有電梯)",4,"二層/七層","房地(土地+建物)","0房1廳1衛",0,"住家用",121.6237031,25.0374421
"臺北市南港區研究院路二段１２巷５７弄５２號四樓","111/03/29",1150,40.2,28.62,"公寓(5樓含以下無電梯)",37,"四層/五層","房地(土地+建物)","3房2廳1衛",0,"住家用",121.6137948,25.048373
"臺北市南港區經貿一路５９號三樓之５","111/03/28",1040,62.7,16.58,"華廈(10層含以下有電梯)",12,"三層/九層","房地(土地+建物)+車位","1房1廳1衛",0,"住家用",121.6200424,25.0562545
"臺北市南港區重陽路３９巷８８號七樓之１","111/03/28",3368,72.5,46.48,"華廈(10層含以下有電梯)",18,"七層/十層","房地(土地+建物)+車位","3房2廳2衛",0,"住家用",121.5944817,25.0573056
"臺北市南港區重陽路３１６號十五樓之２","111/03/27",3550,68.4,51.93,"住宅大樓(11層含以上有電梯)",22,"十五層/十九層","房地(土地+建物)+車位","4房2廳2衛",0,"住家用",121.6056116,25.0577436
"臺北市南港區園區街２２號十二樓之３","111/03/27",5450,103.5,63.14,"住宅大樓(11層含以上有電梯)",11,"十二層/十五層","房地(土地+建物)+車位","3房2廳2衛",260,"住家用",121.6131097,25.0592546
"臺北市南港區興南街６４巷６弄１３號五樓","111/03/26",2200,70.4,31.24,"住宅大樓(11層含以上有電梯)",28,"五層/十一層","房地(土地+建物)","2房2廳2衛",0,"住家用",121.6015054,25.0556674
"臺北市南港區研究院路三段２巷１８號八樓","111/03/26",2060,42.4,48.58,"華廈(10層含以下有電梯)",18,"八層/九層","房地(土地+建物)","3房2廳2衛",0,"住家用",121.6165001,25.0361942
"臺北市南港區重陽路５０３號四樓","111/03/25",2150,54.5,39.47,"華廈(10層含以下有電梯)",16,"四層/九層","房地(土地+建物)+車位","2房2廳1衛",0,"住家用",121.6125494,25.0616853
"臺北市南港區福德街３３９巷２６號四樓","111/03/25",600,31.4,19.08,"公寓(5樓含以下無電梯)",46,"四層,陽臺/四層","房地(土地+建物)","3房1廳1衛",0,"住家用",121.5889431,25.0385511
"臺北市南港區研究院路二段６１巷１５號十三樓之１","111/03/24",3910,49.9,78.43,"住宅大樓(11層含以上有電梯)",8,"十三層/十八層","房地(土地+建物)+車位","3房2廳2衛",0,"住家用",121.6171764,25.0446838
"臺北市南港區玉成街１６６巷１４號二樓","111/03/23",2050,61.6,33.27,"公寓(5樓含以下無電梯)",42,"二層/五層","房地(土地+建物)","3房2廳2衛",0,"住家用",121.5837374,25.0443146
"臺北市南港區南港路二段１２２號四樓","111/03/23",323,34,9.49,"公寓(5樓含以下無電梯)",45,"四層/四層","房地(土地+建物)","2房1廳2衛",0,"住家用",121.6017263,25.0536591
"臺北市南港區南深路３３號六樓之１５","111/03/23",410,41.4,9.91,"華廈(10層含以下有電梯)",23,"六層/十層","房地(土地+建物)","1房0廳1衛",0,"住家用",121.620535,25.03637
"臺北市南港區向陽路２５８巷９８號二樓","111/03/22",3300,61.4,53.78,"華廈(10層含以下有電梯)",13,"二層/九層","房地(土地+建物)+車位","3房2廳2衛",0,"住家用",121.5964394,25.0584573
"臺北市南港區經貿二路２３５巷２６號十樓","111/03/22",2758,101.9,29.08,"華廈(10層含以下有電梯)",7,"十層/十層","房地(土地+建物)+車位","2房1廳1衛",180,"住家用",121.6149661,25.0614343
"臺北市南港區重陽路１２５巷２６號","111/03/22",5250,69.8,75.27,"華廈(10層含以下有電梯)",15,"一層/九層","房地(土地+建物)+車位","3房2廳2衛",0,"住家用",121.597734,25.057078
"臺北市南港區福德街４０５號一樓","111/03/21",1350,34.7,38.86,"住宅大樓(11層含以上有電梯)",24,"一層/十四層","房地(土地+建物)+車位","3房1廳1衛",0,"住家用",121.5919751,25.0402778
"臺北市南港區成福路１７１巷２２弄３號三樓之２","111/03/20",2970,59.1,50.24,"華廈(10層含以下有電梯)",15,"三層/八層","房地(土地+建物)+車位","3房2廳2衛",0,"住家用",121.5890594,25.0412015
"臺北市南港區中坡北路９６號三樓","111/03/19",2050,67.2,30.5,"華廈(10層含以下有電梯)",38,"三層/七層","房地(土地+建物)","3房2廳2衛",0,"住家用",121.58039,25.048135
"臺北市南港區東明街１巷５號三樓","111/03/19",1830,71.2,25.69,"公寓(5樓含以下無電梯)",43,"三層/五層","房地(土地+建物)","3房0廳3衛",0,"住家用",121.6049598,25.0564423
"臺北市南港區研究院路一段１６１號四樓","111/03/19",1200,54.5,22.01,"公寓(5樓含以下無電梯)",41,"四層/五層","房地(土地+建物)","3房0廳3衛",0,"住家用",121.6157508,25.05034
"臺北市南港區興華路１１４巷６號","111/03/18",500,35.1,14.25,"公寓(5樓含以下無電梯)",46,"一層,平台/四層","房地(土地+建物)","3房2廳2衛",0,"住家用",121.6052162,25.056564
"臺北市南港區東明街１巷１號四樓之１","111/03/18",500,34.1,14.65,"公寓(5樓含以下無電梯)",46,"四層,陽台/四層","房地(土地+建物)","3房2廳2衛",0,"住家用",121.6052435,25.0564549
"臺北市南港區忠孝東路六段２５０巷１４號四樓之１","111/03/16",1014.8,83.1,12.21,"華廈(10層含以下有電梯)",27,"四層/五層","房地(土地+建物)","1房1廳1衛",0,"住家用",121.5883278,25.0482769
"臺北市南港區中南街１０１巷１號三樓","111/03/16",2000,58.1,34.42,"公寓(5樓含以下無電梯)",35,"三層/五層","房地(土地+建物)","3房2廳2衛",0,"住家用",121.6154057,25.0527524
"臺北市南港區重陽路３９巷８８號七樓","111/03/16",3450,88.7,48.25,"華廈(10層含以下有電梯)",18,"七層/十層","房地(土地+建物)+車位","2房2廳2衛",250,"住家用",121.5944817,25.0573056
"臺北市南港區南港路二段２１２巷１弄８號四樓","111/03/14",1880,77.9,24.14,"公寓(5樓含以下無電梯)",53,"四層/五層","房地(土地+建物)","2房1廳1衛",0,"住家用",121.5992547,25.0537892
"臺北市南港區中坡南路３１巷８號二樓之３","111/03/14",1250,90.4,13.83,"華廈(10層含以下有電梯)",2,"二層/六層","房地(土地+建物)","1房1廳1衛",0,"住家用",121.5835026,25.0435364
"臺北市南港區研究院路二段１２巷５７弄３２之２號三樓","111/03/13",1896,54.5,34.8,"公寓(5樓含以下無電梯)",36,"三層/五層","房地(土地+建物)","4房1廳4衛",0,"住家用",121.6135671,25.0480052
"臺北市南港區東新街１１８巷７３號九樓","111/03/13",2828,94.7,29.85,"住宅大樓(11層含以上有電梯)",10,"九層/十一層","房地(土地+建物)","3房2廳2衛",0,"住家用",121.58953,25.046104
"臺北市南港區福德街３０９巷２０弄１１號三樓","111/03/12",1000,58.3,17.17,"公寓(5樓含以下無電梯)",46,"三層,陽台/四層","房地(土地+建物)","2房2廳1衛",0,"住家用",121.5885898,25.0386683
"臺北市南港區港東街９４號三樓之１","111/03/12",2028,81.1,25.02,"華廈(10層含以下有電梯)",15,"三層/七層","房地(土地+建物)","2房2廳1衛",0,"住家用",121.6211908,25.05675
"臺北市南港區玉成街２０１巷８弄７號四樓","111/03/12",1800,60,29.98,"公寓(5樓含以下無電梯)",43,"四層/五層","房地(土地+建物)","3房2廳1衛",0,"住家用",121.5859435,25.0445291
"臺北市南港區重陽路１２５巷３６弄４６號五樓","111/03/12",3740,72.2,53.88,"華廈(10層含以下有電梯)",11,"五層/七層","房地(土地+建物)+車位","3房2廳2衛",180,"住家用",121.5960336,25.0572966
"臺北市南港區福德街４３７號十四樓","111/03/11",2100,52.9,39.73,"住宅大樓(11層含以上有電梯)",24,"十四層/十四層","房地(土地+建物)","3房2廳1衛",0,"住家用",121.590615,25.040056
"臺北市南港區重陽路４６２號十三樓之２","111/03/11",7225,99.8,87.91,"住宅大樓(11層含以上有電梯)",12,"十三層/十五層","房地(土地+建物)+車位","3房2廳1衛",600,"住家用",121.6109742,25.059608
"臺北市南港區三重路４１巷３５號八樓之３","111/03/11",5000,71.3,77.53,"住宅大樓(11層含以上有電梯)",10,"八層/十三層","房地(土地+建物)+車位","3房2廳2衛",250,"住家用",121.612955,25.0603218
"臺北市南港區園區街２８號九樓","111/03/11",6250,90.9,77.1,"住宅大樓(11層含以上有電梯)",9,"九層/十一層","房地(土地+建物)+車位","4房2廳2衛",250,"住家用",121.6125797,25.0592154
"臺北市南港區中坡北路９２號八樓","111/03/11",1108,82.7,13.4,"華廈(10層含以下有電梯)",25,"八層/九層","房地(土地+建物)","1房1廳1衛",0,"住家用",121.5807471,25.0479029
"臺北市南港區園區街４８號二樓","111/03/10",2727,92,37.18,"住宅大樓(11層含以上有電梯)",11,"二層/十二層","房地(土地+建物)+車位","0房0廳1衛",250,"住家用",121.612155,25.0592427
"臺北市南港區南深路３３號八樓之８","111/03/09",800,45.3,17.64,"華廈(10層含以下有電梯)",23,"八層/十層","房地(土地+建物)","1房1廳1衛",0,"住家用",121.620535,25.03637
"臺北市南港區重陽路３１６號六樓之５","111/03/09",2480,67,41.84,"住宅大樓(11層含以上有電梯)",22,"六層/十九層","房地(土地+建物)+車位","3房2廳2衛",180,"住家用",121.6056116,25.0577436
"臺北市南港區重陽路１２５巷３６弄３０號八樓之２","111/03/09",1700,66.7,25.47,"華廈(10層含以下有電梯)",14,"八層/八層","房地(土地+建物)+車位","2房2廳1衛",0,"住家用",121.5966184,25.0571667
"臺北市南港區研究院路二段７０巷３７弄７號二樓","111/03/09",1270,48.8,26,"公寓(5樓含以下無電梯)",41,"二層/五層","房地(土地+建物)","2房1廳1衛",0,"住家用",121.614142,25.04589
"臺北市南港區重陽路４７０號六樓之３","111/03/08",6928,88.6,78.15,"住宅大樓(11層含以上有電梯)",12,"六層/十五層","房地(土地+建物)+車位","4房2廳2衛",600,"住家用",121.6115425,25.0602868
"臺北市南港區園區街４８號十二樓之１","111/03/07",4550,60.7,74.93,"住宅大樓(11層含以上有電梯)",11,"十二層/十二層","房地(土地+建物)+車位","4房2廳2衛",0,"住家用",121.612155,25.0592427
"臺北市南港區三重路４１巷３５號六樓之３","111/03/07",4720,67.1,77.53,"住宅大樓(11層含以上有電梯)",10,"六層/十三層","房地(土地+建物)+車位","3房2廳2衛",250,"住家用",121.612955,25.0603218
"臺北市南港區中坡北路１０４號五樓","111/03/06",2368,70,33.81,"華廈(10層含以下有電梯)",37,"五層/七層","房地(土地+建物)","3房2廳2衛",0,"住家用",121.580382,25.048456
"臺北市南港區東明街１１１號九樓","111/03/06",5098,64.3,99.66,"住宅大樓(11層含以上有電梯)",12,"九層/十四層","房地(土地+建物)+車位","4房2廳2衛",400,"住家用",121.6004744,25.0547033
"臺北市南港區南深路３３號三樓之４","111/03/05",400,38.8,10.3,"華廈(10層含以下有電梯)",23,"三層/十層","房地(土地+建物)","1房0廳1衛",0,"住家用",121.620535,25.03637
"臺北市南港區園區街８號十四樓之２","111/03/05",2627,85.3,30.81,"住宅大樓(11層含以上有電梯)",13,"十四層/十四層","房地(土地+建物)+車位","2房2廳1衛",0,"住家用",121.6137038,25.0593961
"臺北市南港區昆陽街１５２巷２３號四樓","111/03/05",1905,79.1,24.09,"公寓(5樓含以下無電梯)",45,"四層/四層","房地(土地+建物)","3房2廳1衛",0,"住家用",121.5935275,25.0493043
"臺北市南港區興南街６４巷６弄７號八樓之１","111/03/04",1981,69.6,28.45,"住宅大樓(11層含以上有電梯)",28,"八層/十一層","房地(土地+建物)","2房2廳1衛",0,"住家用",121.6015139,25.0555829
"臺北市南港區重陽路３２８號十二樓","111/03/04",3868,72.9,53.03,"住宅大樓(11層含以上有電梯)",1,"十二層/十三層","房地(土地+建物)+車位","3房2廳2衛",0,"住家用",121.6061728,25.0579117
"臺北市南港區中坡南路３１巷８號二樓之１","111/03/04",2550,99.8,25.56,"華廈(10層含以下有電梯)",2,"二層/六層","房地(土地+建物)","2房2廳1衛",0,"住家用",121.5835026,25.0435364
"臺北市南港區經貿二路１５７巷３６弄８２號三樓","111/03/03",5465,86.5,82.4,"華廈(10層含以下有電梯)",8,"三層/九層","房地(土地+建物)+車位","4房2廳2衛",500,"住家用",121.6149306,25.0615312
"臺北市南港區研究院路二段１２巷１４弄３０號二樓","111/03/03",1210,47.2,25.65,"公寓(5樓含以下無電梯)",41,"二層/五層","房地(土地+建物)","3房2廳1衛",0,"住家用",121.61433,25.0467759
"臺北市南港區園區街２６號四樓之３","111/03/03",3210,76.2,51.84,"住宅大樓(11層含以上有電梯)",11,"四層/十五層","房地(土地+建物)+車位","2房2廳2衛",250,"住家用",121.6129429,25.0592639
"臺北市南港區成福路７４巷８號二樓","111/03/03",1765,98.1,18,"華廈(10層含以下有電梯)",5,"二層/七層","房地(土地+建物)","1房1廳1衛",0,"住家用",121.586309,25.0439655
"臺北市南港區成福路７４巷８號三樓","111/03/03",1756,97.6,18,"華廈(10層含以下有電梯)",5,"三層/七層","房地(土地+建物)","1房1廳1衛",0,"住家用",121.586309,25.0439655
"臺北市南港區福德街３７３巷３９號五樓","111/03/02",1800,46.5,38.74,"住宅大樓(11層含以上有電梯)",24,"五層/十九層","房地(土地+建物)+車位","2房2廳1衛",0,"住家用",121.5917153,25.0391982
"臺北市南港區南港路三段２２５號十樓之１","111/03/01",2656,74.8,35.5,"住宅大樓(11層含以上有電梯)",17,"十層/十二層","房地(土地+建物)+車位","3房2廳2衛",0,"住家用",121.580413,25.051367
"臺北市南港區八德路四段８９５號十二樓之７","111/02/28",800,61.9,12.92,"住宅大樓(11層含以上有電梯)",26,"十二層/十六層","房地(土地+建物)","1房1廳1衛",0,"住家用",121.5805881,25.050989
"臺北市南港區向陽路１９６巷３０號六樓","111/02/28",5320,62.7,84.81,"華廈(10層含以下有電梯)",13,"六層/七層","房地(土地+建物)+車位","4房2廳2衛",0,"住家用",121.595437,25.0568449
"臺北市南港區興華路１１５號五樓","111/02/28",2250,61.1,36.81,"公寓(5樓含以下無電梯)",41,"五層/五層","房地(土地+建物)","5房0廳5衛",0,"住家用",121.6057763,25.0566708
"臺北市南港區經貿二路２４５號四樓之１","111/02/28",2850,80.2,35.54,"住宅大樓(11層含以上有電梯)",9,"四層/十三層","房地(土地+建物)+車位","2房2廳1衛",0,"住家用",121.6147522,25.0604981
"臺北市南港區東新街１７０巷２３號","111/02/28",2730,51.8,52.67,"公寓(5樓含以下無電梯)",37,"一層/五層","房地(土地+建物)","3房2廳2衛",0,"住家用",121.593124,25.044011
"臺北市南港區研究院路二段１２巷５７弄８０號四樓","111/02/27",1230,36.2,33.94,"公寓(5樓含以下無電梯)",37,"四層/五層","房地(土地+建物)","3房2廳2衛",0,"住家用",121.6133155,25.048475
"臺北市南港區東新街１３巷７號六樓","111/02/27",3180,73.3,43.37,"華廈(10層含以下有電梯)",29,"六層/九層","房地(土地+建物)","3房2廳2衛",0,"住家用",121.58583900000001,25.0479459
"臺北市南港區研究院路二段１８２巷５７弄１３號四樓","111/02/27",450,15.2,29.7,"公寓(5樓含以下無電梯)",44,"四層/四層","房地(土地+建物)","3房1廳1衛",0,"住家用",121.614393,25.0371176
"臺北市南港區富康街４９巷１號二樓","111/02/27",1590,69.9,22.76,"公寓(5樓含以下無電梯)",44,"二層/四層","房地(土地+建物)","3房2廳1衛",0,"住家用",121.6172964,25.0528115
"臺北市南港區舊莊街一段２１２巷１８號五樓","111/02/27",1160,58.6,19.8,"華廈(10層含以下有電梯)",6,"五層/五層","房地(土地+建物)","2房1廳2衛",0,"住家用",121.6220688,25.038346
"臺北市南港區成福路１９４巷８號五樓之２","111/02/26",1250,80.3,15.57,"華廈(10層含以下有電梯)",8,"五層/九層","房地(土地+建物)","2房1廳1衛",0,"住家用",121.5878435,25.0407622
"臺北市南港區重陽路５０３號九樓之２","111/02/26",1250,85.1,14.69,"華廈(10層含以下有電梯)",16,"九層/九層","房地(土地+建物)","1房1廳1衛",0,"住家用",121.6125494,25.0616853
"臺北市南港區興南街３４號十樓","111/02/25",2500,51.7,48.38,"住宅大樓(11層含以上有電梯)",21,"十層/十二層","房地(土地+建物)+車位","3房2廳2衛",0,"住家用",121.603846,25.0570414
"臺北市南港區東新街７７巷４弄８號二樓","111/02/25",300,53.8,5.58,"公寓(5樓含以下無電梯)",50,"二層/三層","房地(土地+建物)","2房1廳1衛",0,"住家用",121.5882174,25.0468816
"臺北市南港區研究院路三段８６巷２７弄１２號二樓","111/02/23",1000,39,25.61,"公寓(5樓含以下無電梯)",43,"二層/四層","房地(土地+建物)","2房2廳2衛",0,"住家用",121.6136086,25.0350718
"臺北市南港區園區街４２號十樓之３","111/02/22",2621,76.4,34.32,"住宅大樓(11層含以上有電梯)",11,"十層/十二層","房地(土地+建物)+車位","2房2廳1衛",0,"住家用",121.6122805,25.059264
"臺北市南港區園區街２６號十四樓之２","111/02/22",4200,102,51.72,"住宅大樓(11層含以上有電梯)",11,"十四層/十五層","房地(土地+建物)+車位","3房2廳2衛",250,"住家用",121.6129429,25.0592639
"臺北市南港區重陽路５０３號二樓之３","111/02/22",958,77.4,12.38,"華廈(10層含以下有電梯)",16,"二層/九層","房地(土地+建物)","0房1廳1衛",0,"住家用",121.6125494,25.0616853
"臺北市南港區八德路四段８７１號十五樓之４","111/02/21",870,65.8,13.23,"住宅大樓(11層含以上有電梯)",26,"十五層/十六層","房地(土地+建物)","1房1廳1衛",0,"住家用",121.5803042,25.0509127
"臺北市南港區研究院路一段４９號四樓之１","111/02/21",1688,70.4,23.99,"華廈(10層含以下有電梯)",12,"四層/七層","房地(土地+建物)","2房1廳1衛",0,"住家用",121.6164833,25.0532664
"臺北市南港區經貿二路２４５號三樓","111/02/20",2700,75.9,35.57,"住宅大樓(11層含以上有電梯)",9,"三層/十三層","房地(土地+建物)+車位","2房2廳1衛",0,"住家用",121.6147522,25.0604981
"臺北市南港區福德街４４１號三樓","111/02/19",1920,49.4,38.86,"住宅大樓(11層含以上有電梯)",24,"三層/十八層","房地(土地+建物)","3房2廳1衛",0,"住家用",121.5930103,25.0400103
"臺北市南港區研究院路二段１８２巷８３號四樓","111/02/19",1310,36.9,35.5,"公寓(5樓含以下無電梯)",37,"四層/五層","房地(土地+建物)","3房2廳1衛",0,"住家用",121.6138247,25.0367473
"臺北市南港區成福路２０４號八樓之５","111/02/18",1045,95.6,10.93,"華廈(10層含以下有電梯)",16,"八層/八層","房地(土地+建物)","2房1廳2衛",0,"住家用",121.5885732,25.0405822
"臺北市南港區新民街７１號二樓","111/02/18",1700,83,20.48,"公寓(5樓含以下無電梯)",45,"二層,陽台/四層","房地(土地+建物)","3房2廳2衛",0,"住家用",121.611382,25.0555662
"臺北市南港區舊莊街一段１９１號二樓","111/02/18",1458,48.7,29.97,"公寓(5樓含以下無電梯)",44,"二層/四層","房地(土地+建物)","3房2廳1衛",0,"住家用",121.6219499,25.0390022
"臺北市南港區研究院路三段６８巷２４號二樓","111/02/17",1120,48.7,23,"公寓(5樓含以下無電梯)",40,"二層/四層","房地(土地+建物)","3房2廳1衛",0,"住家用",121.6139252,25.035515
"臺北市南港區研究院路三段８巷２號九樓","111/02/17",2270,41.9,54.11,"華廈(10層含以下有電梯)",18,"九層/九層","房地(土地+建物)+車位","3房2廳2衛",0,"住家用",121.6168035,25.0359633
"臺北市南港區中坡北路９２號三樓之５","111/02/15",1588,77.2,20.57,"華廈(10層含以下有電梯)",25,"三層/九層","房地(土地+建物)","1房2廳1衛",0,"住家用",121.5807471,25.0479029
"臺北市南港區重陽路１９９巷１８號","111/02/14",2430,55,44.16,"華廈(10層含以下有電梯)",18,"一層/九層","房地(土地+建物)","3房2廳2衛",0,"住家用",121.59914,25.0575767
"臺北市南港區向陽路２５８巷１００號五樓","111/02/14",3380,73.8,52.24,"華廈(10層含以下有電梯)",13,"五層/九層","房地(土地+建物)+車位","3房2廳2衛",250,"住家用",121.5966445,25.0584894
"臺北市南港區玉成街１８１巷５號二樓","111/02/13",1550,70.4,22.01,"公寓(5樓含以下無電梯)",49,"二層,陽台/三層","房地(土地+建物)","3房2廳1衛",0,"住家用",121.5847948,25.0446816
"臺北市南港區研究院路二段３０號五樓","111/02/13",1480,38.3,38.63,"公寓(5樓含以下無電梯)",32,"五層/五層","房地(土地+建物)","3房2廳2衛",0,"住家用",121.6151366,25.0471197
"臺北市南港區玉成街２６３號五樓","111/02/13",2220,67,33.14,"公寓(5樓含以下無電梯)",38,"五層/五層","房地(土地+建物)","3房2廳2衛",0,"住家用",121.586637,25.0431666
"臺北市南港區玉成街４４巷１６號二樓","111/02/12",1880,75.5,24.9,"公寓(5樓含以下無電梯)",46,"二層,陽台/四層","房地(土地+建物)","3房2廳1衛",0,"住家用",121.5806378,25.0482341
"臺北市南港區舊莊街一段９１巷１０號四樓","111/02/11",820,39.8,20.59,"公寓(5樓含以下無電梯)",49,"四層,陽台/四層","房地(土地+建物)","3房3廳2衛",0,"住家用",121.6195888,25.0409725
"臺北市南港區舊莊街一段２１２巷１０號二樓","111/02/11",1110,37.4,29.69,"華廈(10層含以下有電梯)",6,"二層/五層","房地(土地+建物)+車位","2房2廳2衛",0,"住家用",121.6221372,25.0381991
"臺北市南港區東明街１０８巷５號","111/02/11",2560,69.2,36.97,"華廈(10層含以下有電梯)",12,"一層/九層","房地(土地+建物)+車位","2房2廳2衛",0,"住家用",121.6011181,25.0543064
"臺北市南港區重陽路１２５巷３６弄２９號五樓","111/02/11",3730,64.4,57.88,"華廈(10層含以下有電梯)",12,"五層/九層","房地(土地+建物)+車位","3房2廳2衛",0,"住家用",121.5967066,25.0573859
"臺北市南港區忠孝東路六段９巷６號三樓","111/02/10",2588,67.4,38.39,"華廈(10層含以下有電梯)",37,"三層/七層","房地(土地+建物)","3房2廳2衛",0,"住家用",121.582805,25.0459769
"臺北市南港區經貿二路１５７巷３６弄６０號七樓","111/02/10",3650,93.7,42.69,"住宅大樓(11層含以上有電梯)",8,"七層/十一層","房地(土地+建物)+車位","2房2廳2衛",180,"住家用",121.6155853,25.060952
"臺北市南港區研究院路三段７號三樓之１","111/02/08",1870,38.9,48.04,"華廈(10層含以下有電梯)",11,"三層/五層","房地(土地+建物)+車位","3房2廳2衛",200,"住家用",121.6168663,25.0357569
"臺北市南港區研究院路三段６８巷１０弄１３號四樓之１","111/02/08",850,37,23,"公寓(5樓含以下無電梯)",44,"四層/四層","房地(土地+建物)","3房1廳1衛",0,"住家用",121.6135913,25.0347776
"臺北市南港區福德街３３９巷３０號三樓","111/01/27",845,62.3,13.57,"公寓(5樓含以下無電梯)",46,"三層,陽台/四層","房地(土地+建物)","2房1廳1衛",0,"住家用",121.5888725,25.0384725
"臺北市南港區經貿二路２５５巷９號","111/01/25",3604,68.3,52.74,"住宅大樓(11層含以上有電梯)",11,"一層/十三層","房地(土地+建物)+車位","2房2廳2衛",0,"住家用",121.6144805,25.0618126
"臺北市南港區經貿二路１５７巷３６弄９６號三樓","111/01/24",9350,93.2,121.21,"住宅大樓(11層含以上有電梯)",8,"三層/二十一層","房地(土地+建物)+車位","4房2廳3衛",600,"住家用",121.6138913,25.0622427
"臺北市南港區成福路１９４巷６號四樓之５","111/01/24",1350,80,16.87,"華廈(10層含以下有電梯)",8,"四層/九層","房地(土地+建物)","2房1廳1衛",0,"住家用",121.587888,25.040736
"臺北市南港區忠孝東路六段２７８巷２３弄１１號二樓","111/01/23",1760,63.8,27.61,"公寓(5樓含以下無電梯)",42,"二層/五層","房地(土地+建物)","3房2廳2衛",0,"住家用",121.5900578,25.0486725
"臺北市南港區研究院路二段１２巷５７弄８２號五樓","111/01/22",1400,44.2,31.66,"公寓(5樓含以下無電梯)",36,"五層/五層","房地(土地+建物)","3房2廳2衛",0,"住家用",121.6132204,25.0484789
"臺北市南港區東新街８０巷１０弄１２號","111/01/22",2550,69,36.94,"華廈(10層含以下有電梯)",37,"一層/七層","房地(土地+建物)","3房2廳2衛",0,"住家用",121.5865653,25.0455159
"臺北市南港區重陽路１２５巷３６弄１９號九樓","111/01/21",6300,77,97,"華廈(10層含以下有電梯)",12,"九層/九層","房地(土地+建物)+車位","4房2廳2衛",500,"住家用",121.5966207,25.0577642
"臺北市南港區南深路３１號八樓之２","111/01/20",1315,46.6,28.23,"住宅大樓(11層含以上有電梯)",22,"八層/十二層","房地(土地+建物)","2房2廳2衛",0,"住家用",121.6210281,25.0374445
"臺北市南港區東新街１１８巷７７號九樓","111/01/20",3180,97.2,39.35,"住宅大樓(11層含以上有電梯)",10,"九層/十一層","房地(土地+建物)+車位","3房2廳2衛",280,"住家用",121.589525,25.0459159
"臺北市南港區向陽路１６２巷５８號三樓","111/01/19",4860,57.2,85,"住宅大樓(11層含以上有電梯)",11,"三層/十一層","房地(土地+建物)+車位","3房2廳2衛",0,"住家用",121.595937,25.0560417
"臺北市南港區研究院路二段２巷８號五樓","111/01/19",1400,35.4,39.52,"公寓(5樓含以下無電梯)",38,"五層/五層","房地(土地+建物)","3房2廳2衛",0,"住家用",121.6128842,25.0486662
"臺北市南港區福德街３２１號四樓","111/01/19",1000,38.7,25.86,"公寓(5樓含以下無電梯)",49,"四層,陽臺/四層","房地(土地+建物)","3房1廳1衛",0,"住家用",121.588008,25.0392791
