add,date,amount,price,area,type,age,floor.height,subject,pattern,car,use,lon,lat
臺北市中正區南昌路一段８５號十二樓之１,111/06/25,1958,142.9,13.7,住宅大樓(11層含以上有電梯),4,十二層/十五層,房地(土地+建物),1房1廳1衛,0,住家用,121.517894,25.0305139
臺北市中正區連雲街１５號五樓,111/06/24,3300,103.8,34.17,華廈(10層含以下有電梯),15,五層/七層,房地(土地+建物)+車位,2房1廳1衛,220,住家用,121.5319824,25.0368258
臺北市中正區金門街２４巷２４之６號三樓,111/06/22,800,48.3,16.57,公寓(5樓含以下無電梯),38,三層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.5213549,25.0228602
臺北市中正區汀州路三段６５號十二樓,111/06/21,4548,127,44.74,住宅大樓(11層含以上有電梯),4,十二層/十二層,房地(土地+建物)+車位,0房2廳1衛,400,住家用,121.5282735,25.017981
臺北市中正區廈門街９９巷３０之５號,111/06/21,1920,70,27.42,公寓(5樓含以下無電梯),53,一層/四層,房地(土地+建物),3房2廳2衛,0,住家用,121.5174995,25.0239877
臺北市中正區三元街２５０號四樓,111/06/20,2500,64.7,38.61,華廈(10層含以下有電梯),16,四層/九層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,121.513502,25.0273605
臺北市中正區羅斯福路一段５８巷２０號三樓之７,111/06/20,2028,77,26.34,華廈(10層含以下有電梯),7,三層/八層,房地(土地+建物)+車位,1房0廳1衛,0,住家用,121.5186823,25.0305755
臺北市中正區忠孝東路二段３９巷２弄１１號三樓,111/06/20,1360,33.8,40.24,公寓(5樓含以下無電梯),48,三層/四層,房地(土地+建物),3房1廳1衛,0,住家用,121.5277079,25.0444173
臺北市中正區齊東街８２巷７號三樓之１,111/06/19,1376,89.7,15.33,華廈(10層含以下有電梯),6,三層/五層,房地(土地+建物),0房1廳1衛,0,住家用,121.5274058,25.0419458
臺北市中正區南昌路一段８７號七樓,111/06/19,3140,108.1,29.05,住宅大樓(11層含以上有電梯),4,七層/十五層,房地(土地+建物),1房1廳1衛,0,住家用,121.517921,25.030485
臺北市中正區南昌路一段８７號七樓之１,111/06/19,3850,100.4,38.36,住宅大樓(11層含以上有電梯),4,七層/十五層,房地(土地+建物)+車位,2房1廳1衛,0,住家用,121.517921,25.030485
臺北市中正區重慶南路三段１５巷２３號三樓,111/06/19,1980,75.6,26.19,公寓(5樓含以下無電梯),52,三層/四層,房地(土地+建物),3房2廳1衛,0,住家用,121.516454,25.0292922
臺北市中正區水源路１３之１號十樓,111/06/19,1880,55.2,34.07,華廈(10層含以下有電梯),38,十層/十層,房地(土地+建物),3房2廳2衛,0,住家用,121.525499,25.0162957
臺北市中正區廈門街１１３巷１１號六樓,111/06/18,3050,72.4,42.13,華廈(10層含以下有電梯),36,六層/七層,房地(土地+建物),3房2廳2衛,0,住家用,121.518169,25.023538
臺北市中正區和平西路一段９９號十四樓,111/06/18,6819,100,79.29,住宅大樓(11層含以上有電梯),11,十四層/十八層,房地(土地+建物)+車位,3房2廳2衛,300,住家用,121.5177908,25.0270556
臺北市中正區濟南路二段１５號九樓之５,111/06/18,1542,78.2,19.71,住宅大樓(11層含以上有電梯),15,九層/十一層,房地(土地+建物)+車位,2房1廳1衛,0,住家用,121.5276597,25.0413376
臺北市中正區羅斯福路三段８４巷１７號五樓,111/06/17,1430,57.8,24.76,公寓(5樓含以下無電梯),38,五層/五層,房地(土地+建物),2房1廳1衛,0,住家用,121.5260174,25.0212958
臺北市中正區廈門街８１巷５３號三樓,111/06/17,2325,61.5,37.83,公寓(5樓含以下無電梯),47,"三層,陽臺/四層",房地(土地+建物),3房2廳1衛,0,住家用,121.5201183,25.024416
臺北市中正區汀州路二段１２巷１０號,111/06/16,1400,69.6,20.1,華廈(10層含以下有電梯),13,一層/七層,房地(土地+建物),4房2廳2衛,0,住家用,121.5158079,25.0251252
臺北市中正區廈門街１１３巷１號四樓之１,111/06/15,2730,73.3,37.26,住宅大樓(11層含以上有電梯),14,四層/十五層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,121.5177415,25.0235852
臺北市中正區重慶南路三段４５號四樓,111/06/14,8800,140.6,72.18,住宅大樓(11層含以上有電梯),1,四層/二十一層,房地(土地+建物)+車位,3房2廳2衛,320,住家用,121.5159196,25.0281983
臺北市中正區廈門街１２８號二樓,111/06/14,1200,50.6,23.72,公寓(5樓含以下無電梯),51,"二層,陽臺/四層",房地(土地+建物),3房1廳1衛,0,住家用,121.5173427,25.0227687
臺北市中正區中華路一段７號三樓之１０,111/06/14,1630,93.6,17.41,住宅大樓(11層含以上有電梯),7,三層/十五層,房地(土地+建物),1房1廳1衛,0,住家用,121.5103584,25.0470535
臺北市中正區中華路二段３１５巷４弄５號二樓之３,111/06/13,1265,64.5,19.61,華廈(10層含以下有電梯),42,二層/七層,房地(土地+建物),3房1廳1衛,0,住家用,121.5072412,25.028248
臺北市中正區師大路１８４號十樓,111/06/12,3066,75,40.87,住宅大樓(11層含以上有電梯),40,十層/十二層,房地(土地+建物),3房2廳2衛,0,住家用,121.5246632,25.021195
臺北市中正區晉江街１０１號三樓,111/06/12,2090,72.4,28.88,公寓(5樓含以下無電梯),42,三層/五層,房地(土地+建物),3房2廳1衛,0,住家用,121.5241227,25.0235087
臺北市中正區連雲街１５號五樓之１,111/06/11,2233.8,102,21.9,華廈(10層含以下有電梯),15,五層/七層,房地(土地+建物),2房1廳1衛,0,住家用,121.5319824,25.0368258
臺北市中正區臨沂街６１巷２０號二樓,111/06/11,4380,87.1,50.31,華廈(10層含以下有電梯),50,二層/六層,房地(土地+建物),4房2廳3衛,0,住家用,121.5303059,25.0362695
臺北市中正區杭州南路一段１３１巷３１號四樓,111/06/10,2200,91.2,24.12,公寓(5樓含以下無電梯),52,四層/四層,房地(土地+建物),3房2廳2衛,0,住家用,121.5266229,25.0362987
臺北市中正區和平西路二段７０巷２弄２號三樓之３,111/06/09,1580,94.8,16.66,華廈(10層含以下有電梯),12,三層/九層,房地(土地+建物),2房1廳1衛,0,住家用,121.5113613,25.0290066
臺北市中正區汀州路二段２５２號三樓,111/06/08,1850,71.2,26,華廈(10層含以下有電梯),13,三層/七層,房地(土地+建物)+車位,2房2廳1衛,0,住家用,121.5246379,25.0215151
臺北市中正區羅斯福路三段１００號十一樓之１０,111/06/08,638,70.5,9.05,住宅大樓(11層含以上有電梯),46,"十一層,陽臺/十二層",房地(土地+建物),1房1廳1衛,0,住家用,121.527042,25.021416
臺北市中正區金山南路一段１１０巷３０號四樓,111/06/05,3150,90,34.98,公寓(5樓含以下無電梯),54,四層/四層,房地(土地+建物),6房4廳4衛,0,住家用,121.5260118,25.035324
臺北市中正區詔安街４８號五樓,111/06/04,2160,51.6,41.84,公寓(5樓含以下無電梯),42,五層/五層,房地(土地+建物),4房2廳2衛,0,住家用,121.5139608,25.0248157
臺北市中正區惠安街５號七樓之４,111/06/03,1052,53.5,19.67,華廈(10層含以下有電梯),42,七層/七層,房地(土地+建物),1房1廳1衛,0,住家用,121.5073651,25.0285635
臺北市中正區和平西路一段９９號十七樓,111/06/02,6130,89.7,79.18,住宅大樓(11層含以上有電梯),11,十七層/十八層,房地(土地+建物)+車位,3房2廳2衛,290,住家用,121.5177908,25.0270556
臺北市中正區和平西路一段１６０號六樓,111/05/31,500,33,15.16,華廈(10層含以下有電梯),44,六層/八層,房地(土地+建物),3房2廳2衛,0,住家用,121.5150237,25.0273727
臺北市中正區廈門街１３５巷１２之１號二樓,111/05/29,2030,64.2,31.63,公寓(5樓含以下無電梯),53,二層/四層,房地(土地+建物),3房2廳1衛,0,住家用,121.518903,25.0220479
臺北市中正區同安街８６巷８號二樓,111/05/29,2088,61,34.23,公寓(5樓含以下無電梯),32,二層/五層,房地(土地+建物),4房1廳2衛,0,住家用,121.5200159,25.02178
臺北市中正區水源路３７之６號二樓之３,111/05/29,3466,64.8,53.51,住宅大樓(11層含以上有電梯),4,二層/十三層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,121.5238594,25.0188476
臺北市中正區重慶南路三段１２９號九樓之３,111/05/29,2334,70,35.96,住宅大樓(11層含以上有電梯),14,九層/十二層,房地(土地+建物)+車位,1房1廳1衛,150,住家用,121.5169984,25.0238934
臺北市中正區同安街９１之５號三樓,111/05/28,1358,56.5,24.03,公寓(5樓含以下無電梯),48,三層/四層,房地(土地+建物),3房2廳1衛,0,住家用,121.5206969,25.0224864
臺北市中正區和平西路二段９６號七樓之１,111/05/28,2380,67.3,35.37,華廈(10層含以下有電梯),7,七層/十層,房地(土地+建物)+車位,2房2廳1衛,0,住家用,121.5107579,25.0295278
臺北市中正區中華路二段４４１巷２弄９號三樓,111/05/26,800,34.7,23.06,公寓(5樓含以下無電梯),50,三層/四層,房地(土地+建物),3房1廳1衛,0,住家用,121.5097834,25.0255928
臺北市中正區同安街８０巷４號,111/05/25,865,70.2,12.32,公寓(5樓含以下無電梯),52,一層/四層,房地(土地+建物),3房2廳1衛,0,住家用,121.5201524,25.0221896
臺北市中正區金門街２４巷８之１號二樓,111/05/24,2088,62.9,33.18,公寓(5樓含以下無電梯),39,二層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.5225317,25.0218362
臺北市中正區中華路二段３１５巷４弄１號五樓之２,111/05/24,1280,59.2,21.61,華廈(10層含以下有電梯),42,五層/七層,房地(土地+建物),2房1廳1衛,0,住家用,121.5068032,25.027916
臺北市中正區重慶南路三段４３號三樓,111/05/23,9550,140.6,87.06,住宅大樓(11層含以上有電梯),1,三層/二十一層,房地(土地+建物)+車位,3房2廳2衛,640,住家用,121.5159907,25.0282381
臺北市中正區南昌路一段１２４號七樓之７,111/05/22,1500,133.2,11.26,住宅大樓(11層含以上有電梯),14,七層/十四層,房地(土地+建物),1房0廳1衛,0,住家用,121.5182424,25.0296505
臺北市中正區寧波東街９巷８號四樓之３,111/05/22,1668,143.6,11.62,華廈(10層含以下有電梯),16,四層/八層,房地(土地+建物),1房0廳1衛,0,住家用,121.519553,25.032646
臺北市中正區汀州路三段４５之３號五樓,111/05/22,1268,94.6,13.4,住宅大樓(11層含以上有電梯),23,五層/十三層,房地(土地+建物),2房1廳1衛,0,住家用,121.5271283,25.0190782
臺北市中正區中華路一段７號十三樓之３,111/05/22,1600,95,16.85,住宅大樓(11層含以上有電梯),6,十三層/十五層,房地(土地+建物),1房1廳1衛,0,住家用,121.5103584,25.0470535
臺北市中正區仁愛路二段３８巷６弄５之３號,111/05/22,2408,89.6,26.87,公寓(5樓含以下無電梯),52,四層/四層,房地(土地+建物),4房2廳2衛,0,住家用,121.5268935,25.0368575
臺北市中正區信義路二段４５巷１７號,111/05/21,2760,104.9,26.32,公寓(5樓含以下無電梯),45,一層/四層,房地(土地+建物),7房2廳5衛,0,住家用,121.526455,25.034951
臺北市中正區林森南路６９號五樓,111/05/20,3200,80.3,39.85,住宅大樓(11層含以上有電梯),5,五層/十三層,房地(土地+建物),2房2廳2衛,0,住家用,121.5220233,25.039528
臺北市中正區信義路二段９１號十二樓之２,111/05/20,701.2,91.5,7.67,住宅大樓(11層含以上有電梯),40,十二層/十二層,房地(土地+建物),1房1廳1衛,0,住家用,121.5269849,25.0344069
臺北市中正區寧波西街３１號四樓之４,111/05/20,500,28,17.83,住宅大樓(11層含以上有電梯),25,四層/十二層,房地(土地+建物),3房2廳2衛,0,住家用,121.5181331,25.0311845
臺北市中正區愛國東路８８號八樓之１,111/05/20,8796,169,60.75,住宅大樓(11層含以上有電梯),1,八層/十三層,房地(土地+建物)+車位,3房2廳2衛,320,住家用,121.5199777,25.0333449
臺北市中正區博愛路１３６號十樓,111/05/20,600,29.7,20.18,華廈(10層含以下有電梯),37,十層/十層,建物,2房1廳1衛,0,住家用,121.5113781,25.0428963
臺北市中正區仁愛路二段１５巷１４號三樓,111/05/17,1077,113.1,9.52,華廈(10層含以下有電梯),29,三層/五層,房地(土地+建物),1房1廳1衛,0,住家用,121.5261653,25.0387464
臺北市中正區中華路二段４６７巷１０弄２４號五樓,111/05/16,1818,76.6,23.72,華廈(10層含以下有電梯),12,五層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.5118282,25.0246113
臺北市中正區羅斯福路一段８３巷２號十樓之５,111/05/14,2369,135,17.55,住宅大樓(11層含以上有電梯),13,十層/十四層,房地(土地+建物),2房1廳1衛,0,住家用,121.5198493,25.03139
臺北市中正區汀州路二段１６７號十八樓之２,111/05/13,1888,86.8,21.75,住宅大樓(11層含以上有電梯),1,十八層/十八層,房地(土地+建物),2房1廳1衛,0,住家用,121.5213252,25.0245358
臺北市中正區愛國東路８８號十樓之２,111/05/11,11570,151.3,76.47,住宅大樓(11層含以上有電梯),1,十層/十三層,房地(土地+建物)+車位,4房2廳2衛,0,住家用,121.5199777,25.0333449
臺北市中正區和平西路一段７４號七樓,111/05/11,2650,70.4,37.62,住宅大樓(11層含以上有電梯),35,七層/十二層,房地(土地+建物),3房2廳2衛,0,住家用,121.5191058,25.0262128
臺北市中正區湖口街１之１號五樓之２,111/05/10,1709,50.1,34.13,公寓(5樓含以下無電梯),50,五層/五層,房地(土地+建物),3房2廳1衛,0,住家用,121.5145954,25.0331174
臺北市中正區重慶南路二段１９巷１０號三樓,111/05/10,1019,52.2,19.53,公寓(5樓含以下無電梯),49,三層/五層,房地(土地+建物),2房2廳1衛,0,住家用,121.515007,25.0325647
臺北市中正區汀州路二段１６７號十樓,111/05/10,2348,82.3,28.54,住宅大樓(11層含以上有電梯),1,十層/十八層,房地(土地+建物),2房1廳1衛,0,住家用,121.5213252,25.0245358
臺北市中正區晉江街５１號三樓,111/05/09,1920,70.4,27.27,公寓(5樓含以下無電梯),40,三層/六層,房地(土地+建物),3房2廳2衛,0,住家用,121.5232329,25.0243888
臺北市中正區信義路二段１３５號九樓之１,111/05/08,8560,112.8,75.87,住宅大樓(11層含以上有電梯),16,九層/十三層,房地(土地+建物)+車位,4房2廳2衛,0,住家用,121.528058,25.0342113
臺北市中正區辛亥路一段７巷６號四樓,111/05/07,2230,72.3,30.86,公寓(5樓含以下無電梯),52,四層/四層,房地(土地+建物),3房2廳2衛,0,住家用,121.5273327,25.0192224
臺北市中正區重慶南路三段４５號八樓,111/05/06,9260,148.2,72.18,住宅大樓(11層含以上有電梯),1,八層/二十一層,房地(土地+建物)+車位,3房2廳2衛,320,住家用,121.5159196,25.0281983
臺北市中正區水源路７７號十三樓,111/05/04,4638,106,46.52,住宅大樓(11層含以上有電梯),3,十三層/十五層,房地(土地+建物)+車位,3房2廳2衛,200,住家用,121.5199766,25.0211365
臺北市中正區水源路７７號十三樓之１,111/05/04,4250,100.3,45.01,住宅大樓(11層含以上有電梯),3,十三層/十五層,房地(土地+建物)+車位,3房2廳2衛,200,住家用,121.5199766,25.0211365
臺北市中正區水源路１０５號四樓之１,111/05/02,2560,76.4,39.46,住宅大樓(11層含以上有電梯),15,四層/十五層,房地(土地+建物)+車位,3房2廳2衛,250,住家用,121.5182221,25.0214808
臺北市中正區臨沂街３２巷２號三樓之６,111/05/01,1588,109,18.67,華廈(10層含以下有電梯),7,三層/七層,房地(土地+建物)+車位,1房1廳1衛,180,住家用,121.5295506,25.0396435
臺北市中正區中華路二段４５９號三樓,111/04/30,1540,48.6,31.71,華廈(10層含以下有電梯),45,三層/七層,房地(土地+建物),3房2廳2衛,0,住家用,121.5100201,25.0248546
臺北市中正區忠孝西路一段５０號十六樓之１３,111/04/29,1180,85.1,13.86,住宅大樓(11層含以上有電梯),32,十六層/二十七層,房地(土地+建物),1房0廳1衛,0,住家用,121.5157209,25.0461002
臺北市中正區詔安街８８號五樓,111/04/29,2960,80.8,41.16,住宅大樓(11層含以上有電梯),5,五層/十一層,房地(土地+建物)+車位,3房1廳2衛,200,住家用,121.5122438,25.0253611
臺北市中正區臨沂街２９巷１６號四樓之７,111/04/28,1158,110.6,10.47,華廈(10層含以下有電梯),18,四層/五層,房地(土地+建物),1房1廳1衛,0,住家用,121.5305805,25.0398445
臺北市中正區重慶南路三段３７號三樓,111/04/28,9372,140.6,75.99,住宅大樓(11層含以上有電梯),1,三層/二十一層,房地(土地+建物)+車位,3房2廳2衛,355,住家用,121.5158969,25.0282878
臺北市中正區羅斯福路二段４８巷７號五樓,111/04/28,725,122.8,5.9,住宅大樓(11層含以上有電梯),15,五層/十二層,房地(土地+建物),1房1廳1衛,0,住家用,121.5212539,25.0275577
臺北市中正區重慶南路二段１９巷６號三樓,111/04/28,4220,93.2,45.3,華廈(10層含以下有電梯),28,三層/七層,房地(土地+建物),3房2廳2衛,0,住家用,121.5148346,25.0325395
臺北市中正區臨沂街３２巷２號四樓之５,111/04/28,1350,105.6,12.78,華廈(10層含以下有電梯),7,四層/七層,房地(土地+建物),1房1廳1衛,0,住家用,121.5295506,25.0396435
臺北市中正區牯嶺街９３號八樓,111/04/26,2650,67,39.57,住宅大樓(11層含以上有電梯),35,八層/十二層,房地(土地+建物),4房2廳2衛,0,住家用,121.5190769,25.0261727
臺北市中正區廈門街１３７號十樓之３,111/04/26,2500,65.3,38.31,住宅大樓(11層含以上有電梯),4,十層/十二層,房地(土地+建物)+車位,2房2廳2衛,0,住家用,121.5174985,25.022104
臺北市中正區南昌路一段１２２巷８號,111/04/26,2038,63.5,42.4,華廈(10層含以下有電梯),2,一層/六層,建物,2房1廳1衛,220,住家用,121.5175089,25.0298315
臺北市中正區汀州路二段２７３號三樓,111/04/25,2615,93.2,38.65,華廈(10層含以下有電梯),5,三層/十層,房地(土地+建物)+車位,1房2廳1衛,260,住家用,121.5242544,25.02222
臺北市中正區汀州路三段６０巷２弄２號九樓,111/04/24,3776,80.4,46.99,住宅大樓(11層含以上有電梯),21,九層/十一層,房地(土地+建物)+車位,2房2廳2衛,0,住家用,121.5307839,25.0154708
臺北市中正區寧波西街３１號八樓,111/04/22,500,50.3,9.95,住宅大樓(11層含以上有電梯),25,八層/十二層,房地(土地+建物),1房1廳1衛,0,住家用,121.5181331,25.0311845
臺北市中正區中華路二段３０７巷５２號四樓,111/04/22,530,63.8,8.31,公寓(5樓含以下無電梯),55,四層/五層,房地(土地+建物),1房1廳1衛,0,住家用,121.5065287,25.0295446
臺北市中正區仁愛路二段１３號四樓,111/04/21,9250,94.3,98.12,住宅大樓(11層含以上有電梯),22,"四層,五層/十四層",房地(土地+建物)+車位,4房2廳4衛,0,住家用,121.526691,25.0384985
臺北市中正區羅斯福路二段１９８號九樓之１,111/04/21,1934,70,27.61,住宅大樓(11層含以上有電梯),34,九層/十二層,房地(土地+建物),3房1廳1衛,0,住家用,121.5238558,25.0248086
臺北市中正區水源路１１３號十二樓之１,111/04/21,2705,60.9,44.4,住宅大樓(11層含以上有電梯),15,十二層/十五層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,121.5181751,25.0213987
臺北市中正區汀州路一段３５０號十六樓,111/04/20,3813,80,56.26,住宅大樓(11層含以上有電梯),2,十六層/二十三層,房地(土地+建物)+車位,2房2廳2衛,250,住家用,121.5127283,25.0264105
臺北市中正區金門街２４巷６之１號三樓,111/04/19,1891.2,41.8,45.22,公寓(5樓含以下無電梯),46,"三層,陽臺/四層",房地(土地+建物),4房2廳2衛,0,住家用,121.5210778,25.0225614
臺北市中正區羅斯福路三段２號十七樓之２,111/04/19,9799,82.1,119.28,住宅大樓(11層含以上有電梯),5,十七層/二十四層,房地(土地+建物)+車位,4房2廳3衛,0,住家用,121.5270828,25.0213709
臺北市中正區南昌路二段１８８號二樓之３,111/04/19,2900,87.2,33.25,住宅大樓(11層含以上有電梯),10,二層/十五層,房地(土地+建物)+車位,2房1廳1衛,0,住家用,121.5238731,25.0242787
臺北市中正區羅斯福路三段２號二十樓之２,111/04/18,9888.1,82.9,119.28,住宅大樓(11層含以上有電梯),5,二十層/二十四層,房地(土地+建物)+車位,3房1廳2衛,0,住家用,121.5270828,25.0213709
臺北市中正區廈門街１３１巷６之２號四樓,111/04/18,2480,55.9,44.4,華廈(10層含以下有電梯),29,四層/五層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,121.5181542,25.0225866
臺北市中正區中華路二段３２７號三樓之１,111/04/17,1155,58.7,19.67,華廈(10層含以下有電梯),41,三層/七層,房地(土地+建物),3房2廳1衛,0,住家用,121.5065139,25.0276183
臺北市中正區重慶南路三段１６１號七樓之５,111/04/17,2300,58.6,39.24,住宅大樓(11層含以上有電梯),10,七層/十五層,房地(土地+建物)+車位,2房2廳1衛,0,住家用,121.5169923,25.0225189
臺北市中正區同安街６５號二樓之２,111/04/17,1560,84.7,18.41,華廈(10層含以下有電梯),8,二層/七層,房地(土地+建物),1房1廳1衛,0,住家用,121.5216445,25.0238266
臺北市中正區廈門街１１３巷１號十四樓之２,111/04/17,1490,82.2,18.13,住宅大樓(11層含以上有電梯),14,十四層/十五層,房地(土地+建物),1房1廳1衛,0,住家用,121.5177415,25.0235852
臺北市中正區辛亥路一段４１號七樓,111/04/17,2200,77.5,28.4,華廈(10層含以下有電梯),38,七層/七層,房地(土地+建物),3房2廳1衛,0,住家用,121.5284593,25.01954
臺北市中正區臨沂街３３巷３０號五樓,111/04/16,6300,89.6,78.14,華廈(10層含以下有電梯),32,五層/六層,房地(土地+建物)+車位,4房2廳2衛,350,住家用,121.5314026,25.0396147
臺北市中正區汀州路三段４５之５號三樓,111/04/15,1108,94.7,11.7,住宅大樓(11層含以上有電梯),23,三層/十三層,房地(土地+建物),1房1廳1衛,0,住家用,121.5271283,25.0190782
臺北市中正區羅斯福路二段８巷５號七樓之１,111/04/15,2870,118.2,24.28,華廈(10層含以下有電梯),7,七層/九層,房地(土地+建物)+車位,2房2廳1衛,0,住家用,121.5206414,25.0287098
臺北市中正區詔安街８８號二樓之２,111/04/15,2600,84.3,36.77,住宅大樓(11層含以上有電梯),5,二層/十一層,房地(土地+建物)+車位,2房2廳1衛,200,住家用,121.5122438,25.0253611
臺北市中正區羅斯福路三段１４０巷５號二樓,111/04/14,2550,77,33.1,公寓(5樓含以下無電梯),48,二層/四層,房地(土地+建物),3房2廳2衛,0,住家用,121.5280768,25.0198989
臺北市中正區齊東街２８號五樓,111/04/11,5738,114.9,49.94,華廈(10層含以下有電梯),10,五層/七層,房地(土地+建物)+車位,3房2廳2衛,400,住家用,121.5290166,25.0424355
臺北市中正區延平南路１７９巷３號三樓之８,111/04/11,1420,28.7,55.61,華廈(10層含以下有電梯),43,三層/七層,房地(土地+建物)+車位,3房2廳2衛,280,住家用,121.5077929,25.0344316
臺北市中正區和平西路一段９９號八樓,111/04/10,6698,72.2,92.76,住宅大樓(11層含以上有電梯),11,八層/十八層,房地(土地+建物)+車位,4房2廳2衛,0,住家用,121.5177908,25.0270556
臺北市中正區中華路二段４１７號七樓,111/04/09,2820,61.1,46.19,華廈(10層含以下有電梯),37,七層/七層,房地(土地+建物),4房2廳3衛,0,住家用,121.5085217,25.0257068
臺北市中正區金山南路一段１３９號四樓之１,111/04/09,5600,115.2,49.6,住宅大樓(11層含以上有電梯),12,四層/十一層,房地(土地+建物)+車位,3房2廳2衛,250,住家用,121.5276359,25.035195
臺北市中正區汀州路二段４０號十樓之１,111/04/08,1570,72.4,21.7,住宅大樓(11層含以上有電梯),26,十層/十四層,房地(土地+建物),2房2廳1衛,0,住家用,121.5176249,25.0252555
臺北市中正區仁愛路二段６１號十五樓,111/04/07,10600,118.1,89.79,住宅大樓(11層含以上有電梯),31,十五層/二十一層,房地(土地+建物)+車位,4房2廳2衛,0,住家用,121.5302125,25.0385062
臺北市中正區羅斯福路三段１３８號二十樓,111/04/06,14320,125,114.55,住宅大樓(11層含以上有電梯),1,二十層/二十二層,房地(土地+建物)+車位,3房2廳3衛,0,住家用,121.5281241,25.0203466
臺北市中正區水源路７７號十一樓之１,111/04/06,4268,100.7,45.01,住宅大樓(11層含以上有電梯),3,十一層/十五層,房地(土地+建物)+車位,3房2廳2衛,200,住家用,121.5199766,25.0211365
臺北市中正區汀州路二段２４３號三樓,111/04/06,3277,86,38.09,華廈(10層含以下有電梯),14,三層/十層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,121.5231095,25.0231916
臺北市中正區南昌路一段７之１號八樓之１,111/04/05,2328,112.3,20.73,住宅大樓(11層含以上有電梯),16,八層/十三層,房地(土地+建物),2房1廳1衛,0,住家用,121.516645,25.032239
臺北市中正區金山南路一段１７號九樓,111/04/05,1830,104.6,17.5,華廈(10層含以下有電梯),45,九層/十層,房地(土地+建物),1房2廳1衛,0,住家用,121.529433,25.040683
臺北市中正區三元街２１７號四樓之６,111/04/04,800,79.1,10.11,住宅大樓(11層含以上有電梯),30,四層/十二層,房地(土地+建物),1房1廳1衛,0,住家用,121.5133825,25.0276749
臺北市中正區重慶南路三段１４６巷７號六樓,111/04/01,1726,54.7,31.56,華廈(10層含以下有電梯),12,六層/六層,房地(土地+建物)+車位,2房2廳1衛,0,住家用,121.5162086,25.0238831
臺北市中正區羅斯福路三段１３８號十八樓,111/03/29,12736,111.2,114.55,住宅大樓(11層含以上有電梯),1,十八層/二十二層,房地(土地+建物)+車位,4房2廳3衛,0,住家用,121.5281241,25.0203466
臺北市中正區汀州路一段３５０號二十樓,111/03/28,4808,86.6,72.57,住宅大樓(11層含以上有電梯),2,二十層/二十三層,房地(土地+建物)+車位,3房2廳2衛,550,住家用,121.5127283,25.0264105
臺北市中正區羅斯福路三段１３６號十八樓,111/03/28,13368,116.8,114.47,住宅大樓(11層含以上有電梯),1,十八層/二十二層,房地(土地+建物)+車位,3房2廳3衛,0,住家用,121.5282674,25.0203345
臺北市中正區臨沂街１０巷３號三樓之１,111/03/27,4526,144.8,39.35,華廈(10層含以下有電梯),2,三層/七層,房地(土地+建物)+車位,4房2廳2衛,230,住家用,121.5301174,25.0417677
臺北市中正區南昌路二段２０３號二樓,111/03/27,2350,86.2,28.09,住宅大樓(11層含以上有電梯),17,二層/十一層,房地(土地+建物)+車位,2房1廳1衛,180,住家用,121.5233726,25.0251125
臺北市中正區重慶南路三段１６１號九樓之３,111/03/27,4150,67.7,67.36,住宅大樓(11層含以上有電梯),10,九層/十五層,房地(土地+建物)+車位,4房2廳2衛,250,住家用,121.5169923,25.0225189
臺北市中正區新生南路一段１３２巷６弄８號三樓,111/03/27,3500,88.3,39.63,公寓(5樓含以下無電梯),33,三層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.5321608,25.0365352
臺北市中正區三元街２１７號七樓,111/03/26,955,71.9,13.28,住宅大樓(11層含以上有電梯),30,七層/十二層,房地(土地+建物),1房1廳1衛,0,住家用,121.5133825,25.0276749
臺北市中正區忠孝東路二段６４巷２８號九樓,111/03/26,10500,115.3,91.06,住宅大樓(11層含以上有電梯),14,九層/十四層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,121.5280871,25.0424496
臺北市中正區連雲街３９之１號,111/03/25,2000,68.3,29.26,公寓(5樓含以下無電梯),51,一層/四層,房地(土地+建物),3房2廳2衛,0,住家用,121.5312288,25.0354105
臺北市中正區羅斯福路三段５８巷８號十樓,111/03/25,2188,81,27.03,住宅大樓(11層含以上有電梯),10,十層/十三層,房地(土地+建物)+車位,1房2廳1衛,0,住家用,121.5254962,25.0222955
臺北市中正區南昌路一段１２４號十四樓之１,111/03/25,1480,130,11.39,住宅大樓(11層含以上有電梯),14,十四層/十四層,房地(土地+建物),0房1廳1衛,0,住家用,121.5182424,25.0296505
臺北市中正區重慶南路三段６２號四樓之１,111/03/24,815,65.1,12.53,公寓(5樓含以下無電梯),42,四層/五層,房地(土地+建物),1房1廳1衛,0,住家用,121.5159274,25.026765
臺北市中正區臨沂街７１巷７號,111/03/23,2238,112.1,19.97,公寓(5樓含以下無電梯),51,一層/四層,房地(土地+建物),3房1廳1衛,0,住家用,121.5285314,25.035332
